type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
IT运维,运维工程师[洪山区],武汉佳软信息,10000,15000,经验3-5年,大专,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,软件服务｜咨询/Shell/MySQL/IT技术服务｜咨询,岗位晋升、周末双休、五险一金、年终奖金,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/8F/DE/Cgp3O1iVor2AU9pQAABh5uLEymM891.jpg,武汉
IT运维,运维服务经理[鲁巷],上海威派格,18000,25000,经验5-10年,本科,"硬件,数据服务 / 未融资 / 500-2000人",500-2000,软件服务｜咨询/物联网,双休，年终奖,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/19/B0/Cgp3O1b4pzSAJ-9FAAAj1hlDhrc324.png,武汉
IT运维,运维工程师[关山],闻风多奇,8000,14000,经验3-5年,本科,移动互联网 / 不需要融资 / 50-150人,50-150,MySQL/IT技术服务｜咨询/数据服务｜咨询/Kubernetes,大平台，项目稳定,https://www.lgstatic.com/thumbnail_120x120/image1/M00/28/44/CgYXBlVezTCAfdglAABrekTsqQY889.jpg,武汉
IT运维,运维工程师[鲁巷],中慈网络,10000,15000,经验5-10年,本科,"企业服务,工具,通讯电子 / 不需要融资 / 500-2000人",500-2000,Shell/在线医疗,季度奖金 年度调薪 带薪年假,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/6F/E4/CioPOWIE062ADgMQAAAIAVAPeKQ180.png,武汉
IT运维,运维工程师[洪山区],新中新,4000,8000,经验1-3年,本科,IT技术服务｜咨询 / 未融资 / 500-2000人,500-2000,软件服务｜咨询/IT技术服务｜咨询,最好的平台，最好的环境,https://www.lgstatic.com/thumbnail_120x120/i/image3/M00/21/19/Cgq2xlqTolSANzcKAAAgMDDOPF4967.jpg,武汉
IT运维,windows运维工程师[洪山区],达烁高科,12000,18000,经验5-10年,本科,"硬件,企业服务 / 不需要融资 / 50-150人",50-150,软件服务｜咨询,windows运维工程师,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/4F/F7/CgqKkVeyprmAT_qXAAAQzzZYI6E278.png,武汉
IT运维,运维客服[流芳],幸宜科技,4000,7000,经验1-3年,本科,"软件服务｜咨询,数据服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 15-50人",15-50,MySQL/互联网,周末双休 五险一金 稳定性高,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/3D/C1/Cgp9HWCWQf-ALZnyAAAo-MmhS40790.png,武汉
IT运维,运维工程师[流芳],幸宜科技,4000,7000,经验1-3年,大专,"软件服务｜咨询,数据服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 15-50人",15-50,互联网,福利齐全 自研项目,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/3D/C1/Cgp9HWCWQf-ALZnyAAAo-MmhS40790.png,武汉
IT运维,运维开发工程师[关山],宝牧科技,4000,6000,经验不限,大专,IT技术服务｜咨询 / 未融资 / 500-2000人,500-2000,Shell/信息安全/IT技术服务｜咨询/Python,早九晚六 周末双休 出差补贴 年终奖,https://www.lgstatic.com/thumbnail_120x120/10/8217868b69374f3aa80f98edcceb6cbe.png,武汉
IT运维,【武汉】运维工程师[东西湖区],掌数科技,10000,20000,经验3-5年,大专,数据服务｜咨询 / 不需要融资 / 50-150人,50-150,软件服务｜咨询/IT技术服务｜咨询,行业大牛/团队氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/85/36/Cgp3O1hgrPCAWd_yAAAxZNPM4BE293.png,武汉
IT运维,运维工程师[洪山区],腾讯云计算（西安）研发中心,14000,20000,经验3-5年,本科,"信息安全,人工智能 / 上市公司 / 2000人以上",2000,Prometheus/电商平台/Kubernetes,技术栈前沿，完备的稳定性体系和运维体系。,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/7B/6F/Cgq2xl5665WAEfKMAAA_mAE07Kg548.jpg,武汉
IT运维,运维工程师[光谷],中慈网络,10000,15000,经验5-10年,本科,"企业服务,工具,通讯电子 / 不需要融资 / 500-2000人",500-2000,在线医疗/IT技术服务｜咨询,发展前景优 团队氛围棒,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/6F/E4/CioPOWIE062ADgMQAAAIAVAPeKQ180.png,武汉
IT运维,运维工程师[鲁巷],中慈网络,10000,15000,经验5-10年,本科,"企业服务,工具,通讯电子 / 不需要融资 / 500-2000人",500-2000,专业服务｜咨询,五险一金，双休,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/6F/E4/CioPOWIE062ADgMQAAAIAVAPeKQ180.png,武汉
IT运维,业务运维工程师[流芳],幸宜科技,4000,7000,经验1-3年,大专,"软件服务｜咨询,数据服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 15-50人",15-50,Shell/MySQL/互联网/信息系统研发,五险一金 双休 法定休假,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/3D/C1/Cgp9HWCWQf-ALZnyAAAo-MmhS40790.png,武汉
IT运维,运维工程师[东湖新技术开发区],武汉途硕,10000,15000,经验3-5年,本科,"数据服务｜咨询,IT技术服务｜咨询,智能硬件 / 未融资 / 50-150人",50-150,软件服务｜咨询/terraform/IT技术服务｜咨询,双休 五险一金 年度体检 带薪假期,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/48/B7/CioPOWDWmVeAYO6WAAAW0CNHDao664.png,武汉
IT运维,驻场运维工程师[洪山区],瑞得软件,9000,12000,经验3-5年,大专,"移动互联网,数据服务 / 未融资 / 50-150人",50-150,VMware/信息安全/Horizon/Zabbix,职业晋升、年终奖金、带薪年假,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/AA/BC/CgotOVvrwiGAEzUtAAAmf9lFUn0151.png,武汉
IT运维,运维工程师（实习）(j10984)[街道口],容联云通讯,3000,5000,经验在校,应届,"IT技术服务｜咨询,网络通信 / 上市公司 / 500-2000人",500-2000,软件服务｜咨询/MySQL/IT技术服务｜咨询,导师一对一辅导 有留用机会,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/51/A6/Cgp9HWEI8I6AUMSuAAFdjc4sWLc212.png,武汉
IT运维,网站开发与运维工程师[古田],源全人才服务,9000,15000,经验不限,硕士,"IT技术服务｜咨询,专业服务｜咨询 / 未融资 / 2000人以上",2000,网络运维/计算机相关专业/网络通信,军级单位 带薪寒暑假,https://www.lgstatic.com/thumbnail_120x120/10/6a5ef7d159fd4f64aaac35f988868fbc.jpg,武汉
IT运维,运维工程师[蔡甸区],科锐国际,10000,15000,经验不限,本科,专业服务｜咨询 / 上市公司 / 2000人以上,2000,制造业/物联网,前沿的工业互联网平台知识资源,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/64/78/Ciqc1F-Y0HuAR0ZLAAAJXcqWa6I701.png,武汉
IT运维,运维工程（云平台）师[东西湖区],锐致咨询,10000,14000,经验3-5年,本科,企业服务 / 不需要融资 / 150-500人,150-500,IT技术服务｜咨询,国企待遇好,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,武汉
IT运维,运维工程师[江夏区],企新汇人力资源,10000,20000,经验1-3年,本科,服务业 / 不需要融资 / 少于15人,15,JAVA/智能硬件/GO/新能源汽车制造/Python,一年保底20薪,https://www.lgstatic.com/thumbnail_120x120/10/fd9fd13af1144d989eefd223be6fe11a.png,武汉
IT运维,运维工程师[江夏区],智通人力资源,10000,20000,经验1-3年,本科,专业服务｜咨询 / 未融资 / 150-500人,150-500,JAVA/GO/新能源汽车制造/Python,无限已经、班车、人才公寓,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/38/8E/CioPOWB5XSmAAs_kAAAHq_FlmOA569.png,武汉
IT运维,运维开发工程师[汉阳区],科瀚纳人力资源,15000,25000,经验1-3年,本科,专业服务｜咨询 / 未融资 / 150-500人,150-500,IT技术服务｜咨询,七险一金,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/5C/8B/Cgp9HWFmUfiAFZTzAAAISg-cnu4718.png,武汉
IT运维,IT系统集成运维工程师[雁塔区],壹谱世达,6000,12000,经验3-5年,大专,智能硬件 / 不需要融资 / 15-50人,15-50,智能硬件,"提成奖金,绩效奖金,周末双休",https://www.lgstatic.com/thumbnail_120x120/10/8de0528fd52a49feb01c520aa8cac37c.png,西安
IT运维,IT运维/信息安全 专员 (韩语)[雁塔区],细美事（西安）电子设备有限公司,8000,10000,经验不限,本科,网络通信 / 不需要融资 / 50-150人,50-150,网络通信,"五险一金,定期体检,交通补贴",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,西安
IT运维,IT运维技术专员[未央区],西安首映影城管理有限公司,5000,7000,经验1-3年,大专,"新媒体,文化传媒 / 不需要融资 / 150-500人",150-500,新媒体/文化传媒,"餐饮补贴,双休,五险",https://www.lgstatic.com/thumbnail_120x120/10/017498ca7d31411ca4948cdd8247e0eb.png,西安
IT运维,运维测试工程师[张家堡],智周深鉴,6000,8000,经验不限,本科,"IT技术服务｜咨询,软件服务｜咨询,数据服务｜咨询 / 天使轮 / 50-150人",50-150,软件服务｜咨询,五险一金、周末双休,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/5F/71/CioPOWF_ociAUTidAAAG09HmLy0559.png,西安
IT运维,it运维工程师[雁塔区],科锐尔人力资源服务,7000,10000,经验3-5年,本科,企业服务 / 上市公司 / 2000人以上,2000,智能硬件/网络通信,公司规模大，发展空间大，五险一金,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/55/B7/Ciqc1F9qyFiAQaQ-AAAJvCz7QBA721.jpg,西安
IT运维,交付工程师/运维工程师[未央区],苏州瑞得恩光能科技有限公司,5000,10000,经验不限,大专,新能源汽车制造 / 不需要融资 / 50-150人,50-150,新能源汽车制造,"五险一金,全勤奖,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/4b2b6f07dfe242adb0a29a939995ebd4.png,西安
IT运维,运维工程师[雁塔区],陕西嘉禾生物科技股份有限公司,5000,6000,经验不限,本科,医疗｜保健｜美容 / 不需要融资 / 500-2000人,500-2000,医疗｜保健｜美容,"五险一金,出国机会,餐饮补贴",https://www.lgstatic.com/thumbnail_120x120/10/40f91385634043129a47a9b6ab0d6197.png,西安
IT运维,系统运维工程师[雁塔区],西安民航凯亚科技有限公司,4000,8000,经验1-3年,本科,无,10,,"免费班车,五险一金,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/27bbc45bf92546e1a568b76b1125c6b4.png,西安
IT运维,信息运维专员[雁塔区],海得邦国际物流控股（集团）有限公司,5000,6000,经验1-3年,大专,"物流平台,物流｜运输 / 不需要融资 / 150-500人",150-500,物流平台/物流｜运输,"五险一金,全勤奖,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,西安
IT运维,桌面运维工程师[阎良区],上海商甲信息科技有限公司,5000,7000,经验1-3年,大专,无,10,,"五险一金,绩效奖金,弹性工作",https://www.lgstatic.com/thumbnail_120x120/10/1f1f7db241ab47f9a30800f537a28d1f.png,西安
IT运维,Linux运维工程师[新城区],成都迈思信息技术有限公司,9000,11000,经验3-5年,本科,无,10,,"五险一金,绩效奖金,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/40700861787240c098df516e6f5c69eb.png,西安
IT运维,西安-城市运维工程师-计件[新城区],PowerBee,3000,6000,经验3-5年,不限,无,10,,"绩效奖金,多劳多得,弹性工作",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,西安
IT运维,新能源运维/维保工程师[雁塔区],宏强贸易,4000,8000,经验不限,大专,"电商平台,批发｜零售,贸易｜进出口 / 未融资 / 15-50人",15-50,,运维,https://www.lgstatic.com/thumbnail_120x120/10/28e82d90a543487182d70dfd02bf80c4.png,西安
IT运维,网络运维工程师[雁塔区],陕西昱辉,6000,10000,经验3-5年,大专,网络通信 / 不需要融资 / 15-50人,15-50,网络通信,"周末双休,专业培训,节日福利",https://www.lgstatic.com/thumbnail_120x120/10/c724ad4edc09497cbcda967ca9880509.png,西安
IT运维,运维工程师[雁塔区],华为技术有限公司,14000,25000,经验1年以下,本科,"智能硬件,IT技术服务｜咨询,制造业 / 不需要融资 / 2000人以上",2000,JAVA/软件服务｜咨询/网络运维/Shell/运维开发/DevOps,薪资福利，晋升体系，培养体系对标行业头部。,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/67/04/CgpEMlmepHiAJmEXAAArAJs2qv0103.jpg,西安
IT运维,运维工程师[雁塔区],陕西微旭网络信息技术有限责任公司,6000,8000,经验不限,本科,"电商平台,内容社区 / 不需要融资 / 少于15人",15,内容社区/电商平台,"五险一金,免费班车,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/40fef0f82b7a4dff9beb653d391e93f4.png,西安
IT运维,运维工程师[雁塔区],陕西微旭网络信息技术有限责任公司,5000,7000,经验不限,大专,"电商平台,内容社区 / 不需要融资 / 少于15人",15,内容社区/电商平台,"五险一金,免费班车,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/40fef0f82b7a4dff9beb653d391e93f4.png,西安
IT运维,系统集成运维工程师[雁塔区],壹谱世达,6000,12000,经验3-5年,大专,智能硬件 / 不需要融资 / 15-50人,15-50,智能硬件,"提成奖金,绩效奖金,周末双休",https://www.lgstatic.com/thumbnail_120x120/10/8de0528fd52a49feb01c520aa8cac37c.png,西安
IT运维,运维工程师[莲湖区],陕西腾运信息科技有限公司,8000,10000,经验不限,大专,无,10,,"补充公积金,免费班车,五险一金",https://www.lgstatic.com/thumbnail_120x120/10/40bd556f947f46b3b3593d19e2a8a7ce.png,西安
IT运维,高级运维工程师 (MJ000210)[碑林区],四川中电启明星信息技术有限公司,10000,13000,经验5-10年,本科,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 500-2000人",500-2000,软件服务｜咨询/数据服务｜咨询,"绩效奖金,定期体检,出差补贴",https://www.lgstatic.com/thumbnail_120x120/10/b5ad362929d5415dbaa82d6c31285b71.png,西安
IT运维,运维专员[雁塔区],陕西汉威物联科技有限公司,3000,6000,经验1-3年,大专,其他 / 不需要融资 / 15-50人,15-50,,"绩效奖金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/b1910044d6234cd19c9fe09eb9cd93f5.png,西安
IT运维,运维工程师[未央区],长峡快道,9000,12000,经验不限,本科,批发｜零售 / 不需要融资 / 50-150人,50-150,批发｜零售,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/e61952e8d88b47c5b26e7031b68aac38.png,西安
IT运维,驻场运维工程师[雁塔区],联易软件有限公司,4000,5000,经验1-3年,大专,无,10,,"五险一金,绩效奖金,弹性工作",https://www.lgstatic.com/thumbnail_120x120/10/2549e663ca114f34a0d03fe6560da75d.png,西安
IT运维,系统运维工程师[雁塔区],陕西利元,5000,10000,经验不限,本科,无,10,,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/8bdda4f8d41b4dc7924c3fc928ee784c.png,西安
IT运维,驻场运维[长安区],陕西智者征途网络科技有限公司,4000,6000,经验1-3年,大专,"电商平台,内容社区 / 不需要融资 / 少于15人",15,内容社区/电商平台,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/10/24dbfaf8d8d8403e9e3a337ce3cda8d7.png,西安
IT运维,运维经理[雁塔区],陕西巨光投资控股集团有限公司,6000,10000,经验3-5年,大专,无,10,,"五险一金,定期体检,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/7f005153d470489784ae86697bca2380.png,西安
IT运维,服务器运维工程师[碑林区],西安马可孛罗国际旅行社有限责任公司,5000,10000,经验3-5年,大专,旅游｜出行 / 不需要融资 / 50-150人,50-150,旅游｜出行,"五险一金,周末双休,餐饮补贴",https://www.lgstatic.com/thumbnail_120x120/10/6f3f98f8e7ff44728aa8086d9ee4e987.png,西安
IT运维,数字化运维工程师[雁塔区],陕西环保集团水环境有限公司,5000,8000,经验3-5年,本科,其他 / 不需要融资 / 500-2000人,500-2000,,"五险一金,定期体检,交通补贴",https://www.lgstatic.com/thumbnail_120x120/10/6c9da43d234e4608a4b5e5beba164dce.png,西安
IT运维,JAVA运维工程师（陕西农信项目）(J12653)[雁塔区],北京先进数通信息技术股份公司,8000,11000,经验3-5年,本科,智能硬件 / 不需要融资 / 500-2000人,500-2000,智能硬件,"五险一金,定期体检,餐补",https://www.lgstatic.com/thumbnail_120x120/10/598d2ed31b254282b540a32fa9b7a9a4.png,西安
IT运维,运维实施工程师[雁塔区],联易软件有限公司,7000,12000,经验1-3年,本科,无,10,,"五险一金,绩效奖金,弹性工作",https://www.lgstatic.com/thumbnail_120x120/10/2549e663ca114f34a0d03fe6560da75d.png,西安
IT运维,运维工程师[雁塔区],陕西微旭网络信息技术有限责任公司,6000,8000,经验1-3年,大专,"电商平台,内容社区 / 不需要融资 / 少于15人",15,内容社区/电商平台,"五险一金,定期体检,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/40fef0f82b7a4dff9beb653d391e93f4.png,西安
IT运维,运维工程师[雁塔区],陕西微旭网络信息技术有限责任公司,6000,8000,经验不限,大专,"电商平台,内容社区 / 不需要融资 / 少于15人",15,内容社区/电商平台,五险一金,https://www.lgstatic.com/thumbnail_120x120/10/40fef0f82b7a4dff9beb653d391e93f4.png,西安
IT运维,Helpdesk驻场运维工程师[鄠邑区],上海繇远信息科技有限公司,6000,7000,经验3-5年,大专,无,10,,五险一金,https://www.lgstatic.com/thumbnail_120x120/10/3ffb4b1eab604303ae162f1524e8ee3a.png,西安
IT运维,机房运维[新城区],陕西美和电子科技有限公司,5000,7000,经验1-3年,大专,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 50-150人",50-150,软件服务｜咨询/数据服务｜咨询,"五险一金,节日福利",https://www.lgstatic.com/thumbnail_120x120/10/f31133651fcf4271bb4050558f1d79c0.png,西安
